registration_id,customer_id,registration_datetime,registration_source,device_type,browser,country
WEB01633,CUST01876,2026-04-05 21:16:46,Direct,Tablet,Firefox,India
WEB01634,CUST01580,2026-02-10 01:03:37,Organic Search,Desktop,Safari,Singapore
WEB01635,CUST01859,2025-01-07 06:13:33,Advertisement,Desktop,Chrome,India
WEB01636,CUST01129,2025-07-08 01:06:22,Social Media,Desktop,Chrome,UK
WEB01637,CUST00138,2026-03-20 18:50:07,Social Media,Tablet,Firefox,USA
WEB01638,CUST01582,2025-05-25 12:43:10,Organic Search,Mobile,Firefox,Australia
WEB01639,CUST01047,2025-11-12 10:24:06,Referral,Mobile,Edge,Germany
WEB01640,CUST00259,2026-04-10 06:13:31,Direct,Tablet,Firefox,Germany
WEB01641,CUST01369,2026-02-26 10:20:02,Advertisement,Desktop,Chrome,France
WEB01642,CUST00512,2026-07-30 01:31:44,Direct,Tablet,Firefox,India
WEB01643,CUST00009,2025-05-26 18:51:29,Direct,Mobile,Edge,Australia
WEB01644,CUST00226,2025-11-05 17:31:06,Advertisement,Tablet,Firefox,UK
WEB01645,CUST00033,2025-11-10 05:59:38,Advertisement,Desktop,Safari,Australia
WEB01646,CUST00908,2025-09-11 20:48:49,Direct,Desktop,Chrome,UK
WEB01647,CUST00133,2026-05-19 03:37:59,Referral,Mobile,Safari,Singapore
WEB01648,CUST01134,2025-08-01 20:18:16,Referral,Tablet,Chrome,India
WEB01649,CUST01409,2025-05-07 17:26:28,Referral,Mobile,Chrome,Australia
WEB01650,CUST01462,2025-01-07 04:58:19,Direct,Tablet,Chrome,India
WEB01651,CUST01881,2025-01-16 09:27:24,Organic Search,Tablet,Chrome,USA
WEB01652,CUST01923,2025-02-24 21:50:40,Social Media,Tablet,Chrome,India
WEB01653,CUST00137,2026-03-25 18:53:06,Organic Search,Tablet,Safari,India
WEB01654,CUST00691,2025-12-09 13:34:59,Organic Search,Mobile,Edge,USA
WEB01655,CUST00288,2026-02-24 08:17:55,Organic Search,Tablet,Edge,Australia
WEB01656,CUST00605,2025-05-19 22:44:55,Social Media,Mobile,Firefox,USA
WEB01657,CUST00935,2025-03-31 11:47:37,Direct,Desktop,Chrome,France
WEB01658,CUST01727,2026-04-01 22:06:28,Social Media,Desktop,Chrome,Germany
WEB01659,CUST00886,2025-07-23 19:13:23,Referral,Tablet,Edge,USA
WEB01660,CUST00496,2026-04-08 12:11:07,Direct,Tablet,Firefox,Australia
WEB01661,CUST00425,2025-09-06 15:58:49,Advertisement,Desktop,Chrome,Australia
WEB01662,CUST01508,2025-03-20 00:25:09,Social Media,Desktop,Safari,USA
WEB01663,CUST00401,2025-01-24 04:53:54,Social Media,Desktop,Chrome,USA
WEB01664,CUST01439,2025-02-22 15:36:12,Social Media,Desktop,Chrome,France
WEB01665,CUST00280,2025-08-16 02:34:19,Advertisement,Desktop,Edge,Singapore
WEB01666,CUST01975,2025-07-06 04:45:39,Social Media,Tablet,Chrome,India
WEB01667,CUST00502,2025-02-25 23:32:39,Organic Search,Mobile,Edge,Germany
WEB01668,CUST01979,2025-05-16 04:14:42,Direct,Tablet,Edge,UK
WEB01669,CUST01683,2026-08-16 01:27:35,Organic Search,Desktop,Firefox,India
WEB01670,CUST01082,2026-01-04 23:09:59,Social Media,Mobile,Firefox,Australia
WEB01671,CUST00916,2026-08-09 01:58:02,Referral,Mobile,Chrome,India
WEB01672,CUST00565,2025-10-31 03:27:49,Social Media,Mobile,Chrome,USA
WEB01673,CUST01836,2025-12-04 16:11:32,Organic Search,Mobile,Chrome,Singapore
WEB01674,CUST01881,2025-10-25 05:47:22,Organic Search,Tablet,Edge,Singapore
WEB01675,CUST01684,2025-10-13 16:47:49,Advertisement,Desktop,Safari,Australia
WEB01676,CUST01681,2025-06-29 14:46:13,Direct,Desktop,Safari,UK
WEB01677,CUST01058,2026-07-30 17:53:53,Referral,Desktop,Safari,UK
WEB01678,CUST01049,2025-02-15 11:42:33,Direct,Mobile,Firefox,USA
WEB01679,CUST01649,2026-02-02 19:06:43,Advertisement,Mobile,Firefox,UK
WEB01680,CUST01107,2026-06-09 19:44:27,Referral,Desktop,Chrome,India
WEB01681,CUST00329,2025-03-20 20:47:47,Referral,Tablet,Edge,Singapore
WEB01682,CUST00061,2026-07-09 13:34:08,Direct,Desktop,Firefox,Germany
WEB01683,CUST01282,2025-05-07 12:30:49,Referral,Tablet,Chrome,Singapore
WEB01684,CUST01854,2026-07-30 12:56:41,Referral,Mobile,Edge,USA
WEB01685,CUST01881,2026-01-26 15:52:01,Advertisement,Mobile,Firefox,UK
WEB01686,CUST00722,2025-09-29 22:12:37,Referral,Desktop,Safari,UK
WEB01687,CUST01240,2026-07-19 21:08:33,Referral,Tablet,Safari,India
WEB01688,CUST01215,2025-04-25 12:06:58,Direct,Desktop,Safari,UK
WEB01689,CUST00982,2025-07-18 02:37:17,Referral,Mobile,Firefox,Australia
WEB01690,CUST01202,2025-12-20 06:31:33,Advertisement,Desktop,Chrome,Germany
WEB01691,CUST01312,2025-03-11 17:28:06,Social Media,Tablet,Chrome,France
WEB01692,CUST00215,2025-04-08 10:57:40,Social Media,Tablet,Safari,UK
WEB01693,CUST00274,2026-03-29 09:18:24,Advertisement,Desktop,Firefox,Australia
WEB01694,CUST00484,2025-03-24 08:43:22,Direct,Desktop,Safari,Singapore
WEB01695,CUST00589,2025-05-03 11:15:04,Advertisement,Desktop,Firefox,UK
WEB01696,CUST01349,2026-06-16 20:08:32,Direct,Tablet,Chrome,France
WEB01697,CUST00505,2025-02-27 09:49:54,Advertisement,Mobile,Firefox,Australia
WEB01698,CUST01463,2026-01-09 14:50:04,Social Media,Tablet,Safari,France
WEB01699,CUST00237,2026-02-16 03:12:13,Advertisement,Mobile,Chrome,France
WEB01700,CUST01126,2025-02-23 09:55:10,Advertisement,Tablet,Chrome,Germany
WEB01701,CUST01417,2025-11-22 13:30:34,Organic Search,Mobile,Edge,Australia
WEB01702,CUST01554,2025-09-03 12:48:15,Social Media,Mobile,Chrome,India
WEB01703,CUST01269,2025-09-19 21:51:08,Referral,Tablet,Chrome,Australia
WEB01704,CUST01538,2025-07-12 20:18:26,Organic Search,Mobile,Safari,USA
WEB01705,CUST01746,2025-02-01 19:27:08,Advertisement,Desktop,Safari,UK
WEB01706,CUST01138,2025-10-27 17:23:44,Social Media,Tablet,Edge,India
WEB01707,CUST01397,2025-01-08 18:45:11,Social Media,Tablet,Chrome,Germany
WEB01708,CUST00411,2025-09-08 11:02:00,Social Media,Desktop,Safari,Australia
WEB01709,CUST01624,2025-09-06 07:17:16,Direct,Tablet,Safari,Germany
WEB01710,CUST00434,2025-12-29 05:07:56,Direct,Desktop,Edge,UK
WEB01711,CUST00279,2025-12-26 03:19:26,Advertisement,Tablet,Safari,Singapore
WEB01712,CUST00243,2026-03-27 07:31:45,Advertisement,Desktop,Firefox,USA
WEB01713,CUST00132,2026-06-07 13:32:34,Advertisement,Tablet,Firefox,France
WEB01714,CUST01653,2025-11-01 17:54:17,Social Media,Tablet,Firefox,Germany
WEB01715,CUST00742,2025-12-22 15:34:45,Social Media,Mobile,Edge,Australia
WEB01716,CUST00337,2025-11-05 16:37:43,Referral,Mobile,Safari,Germany
WEB01717,CUST00262,2025-10-18 12:03:35,Social Media,Mobile,Chrome,Australia
WEB01718,CUST01116,2025-12-24 13:02:01,Social Media,Desktop,Chrome,UK
WEB01719,CUST01536,2025-04-15 19:47:24,Direct,Mobile,Chrome,India
WEB01720,CUST00146,2025-01-20 10:51:27,Social Media,Mobile,Chrome,Germany
WEB01721,CUST00867,2025-04-04 19:53:45,Referral,Desktop,Safari,UK
WEB01722,CUST00857,2025-04-12 11:13:39,Organic Search,Mobile,Safari,Australia
WEB01723,CUST01878,2025-12-31 08:23:26,Referral,Mobile,Chrome,France
WEB01724,CUST00014,2025-03-05 16:57:27,Social Media,Mobile,Edge,France
WEB01725,CUST00177,2025-07-31 11:47:55,Direct,Mobile,Chrome,France
WEB01726,CUST00483,2025-03-05 07:29:39,Organic Search,Tablet,Firefox,Singapore
WEB01727,CUST01893,2025-04-03 20:34:36,Advertisement,Mobile,Safari,India
WEB01728,CUST00055,2026-01-18 19:47:22,Direct,Desktop,Chrome,USA
WEB01729,CUST01455,2025-08-26 10:20:05,Direct,Desktop,Edge,UK
WEB01730,CUST00918,2026-04-30 03:10:10,Organic Search,Desktop,Firefox,UK
WEB01731,CUST01608,2026-03-15 14:06:26,Advertisement,Tablet,Safari,Singapore
WEB01732,CUST00460,2025-05-28 13:19:31,Direct,Desktop,Chrome,Germany
WEB01733,CUST00986,2025-02-16 09:43:57,Organic Search,Desktop,Firefox,Singapore
WEB01734,CUST00968,2026-07-28 18:24:44,Advertisement,Mobile,Safari,Singapore
WEB01735,CUST00729,2025-03-21 06:47:20,Direct,Mobile,Safari,India
WEB01736,CUST00672,2026-02-11 16:46:48,Referral,Desktop,Firefox,USA
WEB01737,CUST01449,2025-12-15 20:35:13,Direct,Tablet,Safari,Singapore
WEB01738,CUST00302,2026-05-04 23:21:18,Referral,Mobile,Firefox,Australia
WEB01739,CUST01959,2025-11-25 01:15:40,Advertisement,Mobile,Chrome,USA
WEB01740,CUST01785,2025-01-05 19:45:28,Referral,Desktop,Chrome,Germany
WEB01741,CUST00053,2025-04-03 03:48:18,Social Media,Tablet,Safari,France
WEB01742,CUST01789,2026-05-10 19:15:48,Social Media,Desktop,Edge,Australia
WEB01743,CUST01195,2025-12-25 13:05:03,Referral,Desktop,Firefox,France
WEB01744,CUST01843,2026-04-04 15:04:06,Social Media,Tablet,Chrome,USA
WEB01745,CUST00495,2026-01-12 19:34:30,Organic Search,Desktop,Firefox,UK
WEB01746,CUST01697,2026-08-09 12:42:26,Advertisement,Tablet,Edge,Australia
WEB01747,CUST00801,2025-02-19 10:54:14,Social Media,Tablet,Firefox,UK
WEB01748,CUST00973,2025-02-18 21:03:23,Social Media,Desktop,Edge,Singapore
WEB01749,CUST01149,2026-03-09 11:58:31,Direct,Desktop,Safari,USA
WEB01750,CUST01557,2025-01-25 23:10:55,Referral,Tablet,Edge,India
WEB01751,CUST00434,2025-03-09 02:11:44,Referral,Desktop,Safari,Australia
WEB01752,CUST00052,2026-03-09 04:19:25,Social Media,Tablet,Safari,USA
WEB01753,CUST00021,2026-03-29 00:12:14,Organic Search,Tablet,Edge,Singapore
WEB01754,CUST01772,2026-05-19 13:26:24,Social Media,Mobile,Firefox,Germany
WEB01755,CUST00138,2025-05-25 01:00:17,Advertisement,Mobile,Edge,India
WEB01756,CUST00132,2026-02-05 00:12:10,Social Media,Tablet,Edge,India
WEB01757,CUST00052,2025-05-15 07:45:08,Direct,Mobile,Firefox,Singapore
WEB01758,CUST00661,2026-08-15 23:50:29,Organic Search,Desktop,Safari,USA
WEB01759,CUST00091,2026-02-04 08:24:02,Advertisement,Tablet,Edge,Australia
WEB01760,CUST00931,2026-04-04 21:59:24,Social Media,Desktop,Edge,Germany
WEB01761,CUST00331,2026-01-30 16:27:27,Organic Search,Mobile,Edge,India
WEB01762,CUST00551,2026-08-11 19:42:37,Referral,Tablet,Edge,Australia
WEB01763,CUST00889,2025-06-10 22:31:21,Social Media,Desktop,Chrome,UK
WEB01764,CUST00968,2026-03-31 20:33:21,Organic Search,Tablet,Chrome,Australia
WEB01765,CUST00905,2026-07-30 11:37:54,Direct,Tablet,Edge,Singapore
WEB01766,CUST00155,2025-05-07 01:39:00,Organic Search,Desktop,Firefox,Germany
WEB01767,CUST00024,2025-08-20 10:22:18,Social Media,Desktop,Safari,Singapore
WEB01768,CUST01538,2026-02-24 20:33:42,Advertisement,Desktop,Chrome,UK
WEB01769,CUST00054,2025-08-30 08:13:17,Referral,Desktop,Edge,Australia
WEB01770,CUST00796,2026-02-23 21:13:09,Direct,Mobile,Chrome,France
WEB01771,CUST00506,2025-04-30 13:38:35,Direct,Desktop,Safari,France
WEB01772,CUST00074,2025-02-14 23:30:36,Social Media,Desktop,Edge,Singapore
WEB01773,CUST00100,2025-02-04 15:18:35,Advertisement,Mobile,Chrome,Germany
WEB01774,CUST00216,2025-04-23 15:36:03,Organic Search,Desktop,Safari,UK
WEB01775,CUST00411,2026-05-04 06:37:36,Social Media,Tablet,Chrome,UK
WEB01776,CUST01529,2026-02-08 06:02:35,Direct,Desktop,Safari,Germany
WEB01777,CUST00071,2025-07-19 09:30:08,Advertisement,Mobile,Firefox,Germany
WEB01778,CUST01623,2026-02-05 19:09:57,Social Media,Tablet,Firefox,Germany
WEB01779,CUST00174,2025-10-20 05:08:50,Advertisement,Desktop,Edge,USA
WEB01780,CUST00353,2025-04-15 10:45:32,Referral,Tablet,Safari,Singapore
WEB01781,CUST01322,2026-04-13 07:37:10,Organic Search,Mobile,Chrome,France
WEB01782,CUST01895,2025-01-24 01:49:49,Direct,Tablet,Edge,Germany
WEB01783,CUST00270,2025-03-05 22:10:56,Direct,Mobile,Chrome,France
WEB01784,CUST01333,2025-06-03 23:33:23,Social Media,Desktop,Firefox,Australia
WEB01785,CUST00893,2026-01-04 09:47:40,Organic Search,Mobile,Firefox,Australia
WEB01786,CUST01584,2025-07-31 18:17:25,Referral,Desktop,Safari,France
WEB01787,CUST01616,2025-08-05 12:19:45,Referral,Tablet,Firefox,Australia
WEB01788,CUST01448,2025-11-18 00:15:52,Social Media,Tablet,Firefox,Singapore
WEB01789,CUST00117,2026-05-13 19:51:15,Social Media,Tablet,Firefox,Australia
WEB01790,CUST00610,2025-07-15 10:04:26,Organic Search,Desktop,Edge,Germany
WEB01791,CUST00541,2025-08-20 21:27:33,Direct,Mobile,Safari,France
WEB01792,CUST01441,2025-01-23 17:10:35,Referral,Mobile,Chrome,USA
WEB01793,CUST01252,2026-07-23 10:33:21,Organic Search,Tablet,Edge,France
WEB01794,CUST01025,2026-05-18 19:05:42,Advertisement,Tablet,Safari,France
WEB01795,CUST00347,2025-08-11 14:50:13,Social Media,Mobile,Firefox,Singapore
WEB01796,CUST00273,2026-05-21 09:03:38,Advertisement,Mobile,Chrome,USA
WEB01797,CUST01040,2025-01-19 19:01:41,Referral,Desktop,Firefox,UK
WEB01798,CUST01986,2025-02-13 10:39:07,Referral,Desktop,Edge,Singapore
WEB01799,CUST01387,2025-11-23 03:51:59,Advertisement,Tablet,Firefox,Germany
WEB01800,CUST00337,2025-11-28 19:18:05,Advertisement,Mobile,Safari,Australia
WEB01801,CUST01898,2025-03-19 02:07:27,Referral,Mobile,Firefox,France
WEB01802,CUST00551,2025-11-02 04:15:01,Organic Search,Tablet,Firefox,India
WEB01803,CUST01949,2025-03-24 22:34:23,Social Media,Tablet,Safari,India
WEB01804,CUST01606,2025-09-28 19:03:53,Direct,Mobile,Safari,Australia
WEB01805,CUST00327,2025-10-15 05:06:59,Social Media,Desktop,Firefox,India
WEB01806,CUST00121,2025-05-05 03:06:02,Organic Search,Desktop,Safari,Australia
WEB01807,CUST01753,2025-06-21 06:20:09,Referral,Tablet,Edge,UK
WEB01808,CUST00022,2025-11-04 17:51:08,Direct,Desktop,Safari,Germany
WEB01809,CUST00105,2025-11-20 17:44:30,Social Media,Mobile,Safari,USA
WEB01810,CUST00966,2026-08-09 21:39:43,Social Media,Mobile,Chrome,France
WEB01811,CUST00901,2026-01-28 23:01:47,Social Media,Mobile,Edge,India
WEB01812,CUST00863,2026-03-24 11:50:42,Organic Search,Desktop,Chrome,Germany
WEB01813,CUST00940,2026-06-21 10:26:09,Social Media,Mobile,Chrome,UK
WEB01814,CUST00444,2025-08-15 10:08:04,Advertisement,Desktop,Safari,Australia
WEB01815,CUST00169,2025-06-21 07:24:38,Organic Search,Mobile,Safari,UK
WEB01816,CUST00786,2025-12-16 03:10:21,Social Media,Mobile,Edge,Australia
WEB01817,CUST00632,2025-11-01 07:39:13,Social Media,Desktop,Firefox,Singapore
WEB01818,CUST00816,2026-01-18 08:03:31,Organic Search,Mobile,Firefox,Singapore
WEB01819,CUST01556,2026-03-30 16:39:49,Social Media,Mobile,Chrome,Singapore
WEB01820,CUST00007,2025-12-27 09:01:34,Social Media,Mobile,Firefox,Australia
WEB01821,CUST00429,2025-12-14 07:38:07,Advertisement,Desktop,Firefox,USA
WEB01822,CUST01827,2026-05-03 05:00:49,Advertisement,Mobile,Safari,UK
WEB01823,CUST01247,2025-08-04 04:47:41,Direct,Mobile,Edge,France
WEB01824,CUST01019,2025-04-19 02:22:45,Organic Search,Mobile,Edge,India
WEB01825,CUST01927,2025-02-21 07:59:10,Social Media,Desktop,Edge,UK
WEB01826,CUST00822,2025-04-12 13:59:53,Social Media,Mobile,Safari,India
WEB01827,CUST00106,2025-04-24 05:52:06,Advertisement,Desktop,Chrome,Singapore
WEB01828,CUST01901,2025-09-21 19:31:47,Advertisement,Mobile,Edge,Singapore
WEB01829,CUST00030,2025-01-22 22:56:34,Referral,Desktop,Chrome,Australia
WEB01830,CUST01567,2026-04-06 22:45:49,Advertisement,Tablet,Chrome,Australia
WEB01831,CUST00532,2026-01-02 08:14:49,Organic Search,Tablet,Chrome,USA
WEB01832,CUST01552,2025-06-03 20:01:47,Referral,Mobile,Edge,Germany
WEB01833,CUST00194,2025-10-29 12:17:20,Social Media,Tablet,Firefox,France
WEB01834,CUST00604,2025-02-21 11:02:47,Referral,Mobile,Firefox,UK
WEB01835,CUST00168,2025-06-28 11:20:11,Social Media,Desktop,Chrome,Australia
WEB01836,CUST01186,2025-10-15 09:27:01,Social Media,Desktop,Chrome,UK
WEB01837,CUST00824,2026-07-20 23:36:50,Referral,Desktop,Edge,USA
WEB01838,CUST00440,2026-01-24 03:57:51,Social Media,Desktop,Chrome,Germany
WEB01839,CUST01305,2025-10-26 15:51:16,Organic Search,Mobile,Chrome,Singapore
WEB01840,CUST00006,2026-08-17 09:11:13,Direct,Desktop,Safari,Australia
WEB01841,CUST01485,2026-08-13 22:29:20,Organic Search,Desktop,Edge,Singapore
WEB01842,CUST00192,2025-11-15 15:35:20,Social Media,Desktop,Firefox,UK
WEB01843,CUST00218,2025-08-08 04:07:40,Social Media,Mobile,Edge,UK
WEB01844,CUST00571,2025-08-04 19:26:48,Direct,Desktop,Firefox,USA
WEB01845,CUST01143,2026-01-06 22:01:22,Advertisement,Tablet,Edge,USA
WEB01846,CUST01697,2026-04-14 19:28:10,Advertisement,Mobile,Edge,USA
WEB01847,CUST01434,2025-07-04 18:36:19,Advertisement,Mobile,Safari,Singapore
WEB01848,CUST00676,2026-05-21 19:32:22,Referral,Desktop,Firefox,France
WEB01849,CUST01233,2026-07-10 13:39:12,Advertisement,Desktop,Safari,France
WEB01850,CUST01652,2025-12-04 12:35:29,Direct,Tablet,Chrome,Singapore
WEB01851,CUST00929,2025-06-02 23:48:29,Social Media,Mobile,Edge,India
WEB01852,CUST01481,2025-06-27 05:33:07,Direct,Mobile,Chrome,Germany
WEB01853,CUST00883,2025-04-28 00:01:25,Referral,Tablet,Chrome,Singapore
WEB01854,CUST00853,2025-06-07 16:12:44,Direct,Mobile,Safari,Germany
WEB01855,CUST01559,2026-01-15 12:39:09,Organic Search,Tablet,Safari,Australia
WEB01856,CUST01579,2025-01-31 06:16:07,Referral,Desktop,Chrome,Australia
WEB01857,CUST00462,2025-07-14 01:00:53,Social Media,Mobile,Edge,Germany
WEB01858,CUST00222,2026-05-20 20:34:59,Referral,Tablet,Edge,Germany
WEB01859,CUST00372,2026-06-04 17:06:04,Social Media,Mobile,Edge,UK
WEB01860,CUST01825,2025-02-14 19:36:54,Organic Search,Desktop,Safari,France
WEB01861,CUST00120,2025-03-14 10:03:31,Direct,Mobile,Edge,USA
WEB01862,CUST01617,2025-05-21 00:21:34,Organic Search,Mobile,Firefox,UK
WEB01863,CUST00805,2025-02-06 12:34:56,Organic Search,Desktop,Firefox,UK
WEB01864,CUST01732,2025-12-05 06:44:15,Referral,Tablet,Chrome,Australia
WEB01865,CUST01330,2025-01-17 08:07:27,Social Media,Mobile,Firefox,USA
WEB01866,CUST01418,2025-05-27 09:21:05,Advertisement,Desktop,Edge,Australia
WEB01867,CUST01049,2025-06-30 19:04:11,Direct,Desktop,Firefox,Germany
WEB01868,CUST00850,2026-06-07 14:42:32,Advertisement,Tablet,Edge,Germany
WEB01869,CUST00170,2026-04-26 09:54:32,Social Media,Desktop,Chrome,UK
WEB01870,CUST00624,2026-03-21 21:54:32,Organic Search,Desktop,Edge,France
WEB01871,CUST01985,2026-07-04 14:56:43,Social Media,Tablet,Safari,Australia
WEB01872,CUST00834,2026-08-09 16:36:40,Social Media,Desktop,Safari,Germany
WEB01873,CUST00743,2026-06-23 08:38:06,Organic Search,Tablet,Chrome,UK
WEB01874,CUST01993,2026-07-17 09:21:25,Direct,Mobile,Firefox,India
WEB01875,CUST00006,2026-07-10 01:24:34,Social Media,Desktop,Firefox,France
WEB01876,CUST01265,2025-05-11 03:07:32,Referral,Desktop,Safari,UK
WEB01877,CUST01212,2025-06-28 00:41:42,Direct,Desktop,Edge,UK
WEB01878,CUST01399,2025-10-11 00:45:57,Direct,Mobile,Edge,Singapore
WEB01879,CUST00015,2025-11-26 03:43:48,Advertisement,Mobile,Safari,Germany
WEB01880,CUST01614,2025-09-28 20:27:15,Direct,Mobile,Firefox,Singapore
WEB01881,CUST01804,2025-07-28 22:03:49,Direct,Mobile,Chrome,India
WEB01882,CUST01312,2025-09-19 00:59:55,Organic Search,Mobile,Edge,Australia
WEB01883,CUST01202,2026-02-25 14:44:48,Social Media,Mobile,Chrome,Germany
WEB01884,CUST01069,2026-03-20 10:51:33,Direct,Desktop,Safari,France
WEB01885,CUST00659,2026-06-26 15:07:34,Organic Search,Tablet,Edge,India
WEB01886,CUST01820,2026-04-25 02:44:52,Organic Search,Tablet,Firefox,India
WEB01887,CUST00672,2025-04-09 05:59:52,Social Media,Tablet,Safari,UK
WEB01888,CUST01579,2025-05-01 12:08:33,Organic Search,Desktop,Edge,USA
WEB01889,CUST00208,2025-10-15 03:06:09,Advertisement,Desktop,Safari,India
WEB01890,CUST00251,2026-05-30 21:55:57,Referral,Mobile,Edge,UK
WEB01891,CUST00842,2025-09-25 11:07:10,Direct,Desktop,Edge,France
WEB01892,CUST00047,2025-03-18 12:09:35,Social Media,Desktop,Safari,Australia
WEB01893,CUST01004,2026-06-26 00:42:35,Advertisement,Tablet,Chrome,India
WEB01894,CUST01159,2025-12-19 22:33:21,Referral,Mobile,Firefox,Australia
WEB01895,CUST00304,2026-06-12 23:22:30,Referral,Desktop,Chrome,Australia
WEB01896,CUST01204,2025-08-04 00:07:07,Advertisement,Tablet,Firefox,USA
WEB01897,CUST01357,2026-05-29 07:09:33,Referral,Desktop,Edge,USA
WEB01898,CUST00389,2025-02-02 17:34:48,Social Media,Mobile,Safari,Singapore
WEB01899,CUST00638,2026-03-21 14:20:57,Organic Search,Tablet,Edge,Singapore
WEB01900,CUST01622,2026-08-10 09:47:28,Direct,Mobile,Chrome,Australia
WEB01901,CUST00137,2026-07-01 13:16:07,Social Media,Tablet,Safari,India
WEB01902,CUST01321,2025-10-02 22:09:46,Social Media,Desktop,Firefox,Australia
WEB01903,CUST00495,2026-08-18 04:31:49,Referral,Desktop,Firefox,USA
WEB01904,CUST01417,2026-08-11 13:30:12,Advertisement,Mobile,Chrome,India
WEB01905,CUST00073,2025-03-19 14:11:14,Social Media,Tablet,Edge,UK
WEB01906,CUST01651,2025-10-19 15:38:12,Direct,Tablet,Chrome,Singapore
WEB01907,CUST01820,2026-06-28 10:42:33,Organic Search,Tablet,Safari,Germany
WEB01908,CUST01182,2026-06-05 14:00:52,Advertisement,Desktop,Firefox,India
WEB01909,CUST00921,2025-11-26 04:02:12,Direct,Tablet,Edge,India
WEB01910,CUST01406,2025-05-24 15:41:44,Direct,Tablet,Chrome,UK
WEB01911,CUST01920,2025-06-10 03:47:59,Direct,Desktop,Firefox,Singapore
WEB01912,CUST01330,2025-02-24 23:25:39,Organic Search,Tablet,Chrome,Germany
WEB01913,CUST01229,2025-12-06 06:43:18,Organic Search,Tablet,Safari,Australia
WEB01914,CUST01025,2025-01-16 23:56:44,Direct,Tablet,Chrome,USA
WEB01915,CUST00086,2025-10-23 18:22:37,Direct,Tablet,Edge,Australia
WEB01916,CUST00249,2025-04-15 11:48:05,Advertisement,Tablet,Firefox,Australia
WEB01917,CUST00345,2025-11-19 09:16:27,Advertisement,Mobile,Chrome,Australia
WEB01918,CUST00127,2025-02-03 13:12:00,Referral,Tablet,Safari,Singapore
WEB01919,CUST01064,2025-08-10 20:27:15,Organic Search,Mobile,Firefox,Germany
WEB01920,CUST00789,2025-07-25 19:21:19,Direct,Mobile,Firefox,France
WEB01921,CUST00018,2026-01-21 00:44:27,Direct,Tablet,Chrome,USA
WEB01922,CUST01075,2026-02-10 19:59:58,Social Media,Tablet,Firefox,UK
WEB01923,CUST01225,2026-02-08 14:24:28,Organic Search,Tablet,Safari,Germany
WEB01924,CUST00404,2025-10-21 05:41:46,Referral,Desktop,Edge,Australia
WEB01925,CUST01748,2025-02-06 21:10:55,Referral,Tablet,Safari,France
WEB01926,CUST00628,2026-06-23 01:53:26,Social Media,Mobile,Chrome,Singapore
WEB01927,CUST00638,2026-04-05 02:23:48,Organic Search,Desktop,Firefox,Australia
WEB01928,CUST01840,2026-02-02 20:36:01,Referral,Mobile,Safari,Australia
WEB01929,CUST01679,2025-11-21 20:05:49,Direct,Mobile,Firefox,India
WEB01930,CUST00766,2025-12-04 15:24:56,Organic Search,Mobile,Chrome,India
WEB01931,CUST01849,2026-06-05 22:29:46,Direct,Tablet,Edge,France
WEB01932,CUST01196,2025-07-05 02:28:21,Referral,Mobile,Firefox,India
WEB01933,CUST00508,2026-01-23 21:26:48,Organic Search,Desktop,Chrome,Australia
WEB01934,CUST00911,2026-08-16 01:20:20,Social Media,Desktop,Edge,Germany
WEB01935,CUST00944,2026-08-16 04:38:33,Social Media,Tablet,Firefox,USA
WEB01936,CUST00078,2026-03-26 18:37:27,Organic Search,Tablet,Edge,USA
WEB01937,CUST00628,2026-03-19 10:09:08,Referral,Tablet,Edge,Germany
WEB01938,CUST01319,2025-03-10 11:43:45,Advertisement,Tablet,Firefox,UK
WEB01939,CUST00571,2025-09-21 18:21:09,Direct,Tablet,Firefox,Germany
WEB01940,CUST01207,2026-05-14 08:07:28,Advertisement,Mobile,Chrome,USA
WEB01941,CUST00019,2025-05-23 07:41:42,Organic Search,Tablet,Chrome,UK
WEB01942,CUST00452,2025-07-23 18:13:06,Referral,Mobile,Firefox,UK
WEB01943,CUST00462,2026-01-13 07:28:19,Direct,Mobile,Safari,USA
WEB01944,CUST01290,2026-07-30 21:38:24,Advertisement,Desktop,Edge,India
WEB01945,CUST01587,2025-10-24 10:00:46,Direct,Desktop,Edge,France
WEB01946,CUST00802,2025-09-15 14:52:30,Advertisement,Mobile,Chrome,Australia
WEB01947,CUST01799,2026-01-25 23:40:06,Direct,Desktop,Chrome,UK
WEB01948,CUST01953,2026-05-09 17:19:57,Referral,Mobile,Edge,UK
WEB01949,CUST00587,2026-06-09 09:36:23,Referral,Tablet,Safari,Germany
WEB01950,CUST00827,2026-07-01 16:33:36,Social Media,Mobile,Safari,India
WEB01951,CUST00072,2026-05-31 15:10:42,Referral,Tablet,Safari,UK
WEB01952,CUST00717,2025-09-30 08:47:59,Advertisement,Mobile,Edge,India
WEB01953,CUST01502,2025-03-03 18:04:17,Advertisement,Mobile,Chrome,USA
WEB01954,CUST01616,2025-01-19 10:34:55,Advertisement,Mobile,Safari,Germany
WEB01955,CUST01405,2026-08-16 00:20:13,Referral,Desktop,Chrome,USA
WEB01956,CUST00921,2026-06-08 23:38:20,Referral,Desktop,Chrome,USA
WEB01957,CUST00567,2025-06-25 12:10:58,Social Media,Mobile,Safari,Australia
WEB01958,CUST01006,2025-01-26 22:58:55,Advertisement,Desktop,Chrome,India
