engagement_id,campaign_id,customer_id,platform,post_date,post_type,impressions,clicks,likes,comments,shares,engagement_rate
SOC01312,CAMP00241,CUST00652,Instagram,2026-04-13,Image,43046,9849,11871,544,1518,0.5
SOC01313,CAMP00592,CUST01789,Instagram,2026-04-05,Reel,56236,6540,9454,2496,4115,0.402
SOC01314,CAMP00959,CUST01409,X,2025-03-26,Reel,109114,6517,9346,2050,1811,0.1808
SOC01315,CAMP00514,CUST01633,YouTube,2026-05-22,Reel,186655,2951,7490,552,699,0.0626
SOC01316,CAMP01195,CUST01407,Facebook,2025-03-13,Reel,81871,6122,11878,851,1523,0.2489
SOC01317,CAMP01072,CUST01932,YouTube,2026-08-14,Video,46385,7268,9764,2079,4838,0.5
SOC01318,CAMP00548,CUST01072,LinkedIn,2026-01-10,Video,88764,11667,774,2646,1007,0.1813
SOC01319,CAMP01598,CUST00041,Instagram,2026-01-03,Image,92858,13043,843,2981,4143,0.2263
SOC01320,CAMP01134,CUST00668,Instagram,2026-07-21,Image,64911,14249,11144,275,3369,0.4473
SOC01321,CAMP01984,CUST01095,LinkedIn,2025-09-15,Story,142929,3526,11313,1874,2162,0.1321
SOC01322,CAMP00906,CUST00514,Instagram,2025-10-25,Reel,6522,699,9575,2810,3249,0.5
SOC01323,CAMP01439,CUST01045,LinkedIn,2026-02-09,Text,62117,4839,9282,2676,2909,0.3172
SOC01324,CAMP01274,CUST00870,X,2025-05-13,Video,41025,343,6801,15,2749,0.2415
SOC01325,CAMP00127,CUST00346,Facebook,2025-03-07,Reel,15154,14098,7939,143,3547,0.5
SOC01326,CAMP00839,CUST01818,Instagram,2026-08-08,Video,18541,7843,4244,2752,3065,0.5
SOC01327,CAMP00830,CUST00948,LinkedIn,2026-03-16,Video,171690,10209,7406,700,274,0.1083
SOC01328,CAMP01005,CUST00633,YouTube,2025-12-07,Image,97679,10842,1743,391,4863,0.1826
SOC01329,CAMP01605,CUST00801,YouTube,2025-06-16,Text,195064,2192,6524,438,4978,0.0724
SOC01330,CAMP00245,CUST01228,LinkedIn,2026-04-21,Story,37344,13742,833,70,342,0.4013
SOC01331,CAMP01447,CUST00468,X,2026-02-02,Text,189440,13871,2586,1264,31,0.0937
SOC01332,CAMP00428,CUST00163,X,2025-09-15,Story,100812,4382,4325,806,3369,0.1278
SOC01333,CAMP00949,CUST01153,YouTube,2025-10-05,Reel,22641,8755,7546,207,4291,0.5
SOC01334,CAMP00936,CUST00346,LinkedIn,2026-07-19,Reel,40829,7163,4926,1009,4048,0.4199
SOC01335,CAMP01796,CUST01995,X,2025-05-31,Video,97815,3801,5002,900,2981,0.1297
SOC01336,CAMP01061,CUST00029,Instagram,2025-02-14,Text,136643,12407,9093,2206,2183,0.1895
SOC01337,CAMP01102,CUST01673,Instagram,2026-04-04,Story,164795,11679,8876,585,4569,0.156
SOC01338,CAMP01547,CUST01827,X,2025-05-15,Video,183903,5133,3072,2694,1547,0.0677
SOC01339,CAMP00589,CUST01276,Facebook,2026-06-07,Image,178114,13076,2529,307,4433,0.1142
SOC01340,CAMP00365,CUST01236,LinkedIn,2025-12-22,Image,117066,1003,3357,1157,2742,0.0705
SOC01341,CAMP00531,CUST01818,X,2025-12-07,Text,6679,4190,1790,2904,2710,0.5
SOC01342,CAMP01394,CUST01486,Facebook,2025-05-25,Text,21673,12716,2222,754,3810,0.5
SOC01343,CAMP01111,CUST00077,LinkedIn,2026-05-15,Image,198950,7976,11167,2497,2889,0.1233
SOC01344,CAMP00913,CUST01443,X,2026-04-04,Image,32379,4015,11415,840,4327,0.5
SOC01345,CAMP00835,CUST00903,LinkedIn,2026-05-16,Story,19655,9932,6336,210,4365,0.5
SOC01346,CAMP00059,CUST00041,LinkedIn,2025-11-16,Story,163791,14824,1801,2627,3311,0.1378
SOC01347,CAMP00366,CUST00448,LinkedIn,2025-05-25,Image,110594,4918,11787,2392,1786,0.1888
SOC01348,CAMP00104,CUST00940,YouTube,2025-12-06,Story,83804,3812,6305,162,3218,0.1611
SOC01349,CAMP00525,CUST00205,YouTube,2025-12-30,Text,89911,2049,2909,1504,4909,0.1265
SOC01350,CAMP01041,CUST01792,Facebook,2025-04-27,Reel,136607,9419,4313,1303,4477,0.1428
SOC01351,CAMP01861,CUST00559,Facebook,2026-08-15,Reel,199110,6853,4559,2111,4361,0.0898
SOC01352,CAMP01350,CUST01467,Facebook,2025-09-04,Video,135673,13940,6818,661,2663,0.1775
SOC01353,CAMP01232,CUST00497,X,2025-03-10,Reel,114373,2248,4255,943,4807,0.1071
SOC01354,CAMP01724,CUST01411,LinkedIn,2026-04-01,Reel,43411,3940,119,1070,1804,0.1597
SOC01355,CAMP01259,CUST01816,X,2026-01-21,Text,68556,12397,3338,2472,3693,0.3194
SOC01356,CAMP00466,CUST01242,X,2025-02-06,Text,59223,6405,10330,783,941,0.3117
SOC01357,CAMP01428,CUST01838,YouTube,2025-08-07,Text,146676,6950,10533,847,1472,0.135
SOC01358,CAMP01635,CUST00585,X,2025-03-02,Text,144214,6459,4843,2342,669,0.0992
SOC01359,CAMP00592,CUST00360,LinkedIn,2025-08-20,Story,8539,8539,9501,552,1857,0.5
SOC01360,CAMP00352,CUST00726,Facebook,2025-02-02,Video,3367,3367,3138,756,1859,0.5
SOC01361,CAMP01142,CUST01407,LinkedIn,2025-02-06,Story,189874,1540,3497,1233,1246,0.0396
SOC01362,CAMP01302,CUST00002,X,2026-05-03,Text,98446,5552,3761,2702,140,0.1235
SOC01363,CAMP01443,CUST00796,Facebook,2025-06-17,Story,184833,9788,10042,1045,1792,0.1226
SOC01364,CAMP00340,CUST01354,X,2026-03-14,Story,27791,8009,11613,2119,3192,0.5
SOC01365,CAMP00541,CUST01332,YouTube,2026-05-25,Text,74804,9217,11398,867,4271,0.3443
SOC01366,CAMP01253,CUST00520,YouTube,2026-02-13,Text,102738,9428,4430,878,4375,0.186
SOC01367,CAMP00992,CUST00479,YouTube,2025-02-05,Image,39880,1988,8557,2903,1872,0.3842
SOC01368,CAMP00546,CUST00725,Facebook,2026-05-05,Reel,98138,4562,5649,196,3208,0.1387
SOC01369,CAMP01088,CUST00661,Instagram,2025-07-02,Reel,52170,1201,10147,412,409,0.2333
SOC01370,CAMP00757,CUST00169,YouTube,2026-02-07,Text,111177,9350,10368,516,4904,0.2261
SOC01371,CAMP00792,CUST00646,LinkedIn,2026-08-12,Video,85622,4891,10302,484,1500,0.2006
SOC01372,CAMP01294,CUST01751,LinkedIn,2025-02-02,Reel,71219,3123,11945,1562,4622,0.2984
SOC01373,CAMP00588,CUST01299,Facebook,2025-03-28,Reel,149368,10570,2911,488,2248,0.1086
SOC01374,CAMP01061,CUST00347,Instagram,2026-05-13,Story,46621,3923,11677,2477,2968,0.4514
SOC01375,CAMP00448,CUST01876,LinkedIn,2026-03-31,Reel,57823,2521,2608,1994,2588,0.1679
SOC01376,CAMP00178,CUST00891,YouTube,2026-07-16,Story,94553,1193,1623,1151,652,0.0489
SOC01377,CAMP01422,CUST00617,Instagram,2026-08-16,Story,57043,4697,9205,1285,1509,0.2927
SOC01378,CAMP01236,CUST00723,Facebook,2025-02-12,Text,93746,12905,6698,1201,980,0.2324
SOC01379,CAMP00801,CUST01680,Facebook,2026-06-15,Text,35467,3969,9194,1473,3488,0.5
SOC01380,CAMP01126,CUST00408,X,2025-04-30,Video,93911,6439,7189,2744,1775,0.1932
SOC01381,CAMP01535,CUST01899,Facebook,2026-05-25,Text,99032,7491,5023,802,4235,0.1772
SOC01382,CAMP01482,CUST01696,Instagram,2026-01-12,Text,107197,4389,9397,1280,853,0.1485
SOC01383,CAMP01541,CUST00271,Instagram,2026-08-18,Image,105799,11101,7574,1031,2599,0.2108
SOC01384,CAMP01705,CUST00513,YouTube,2026-08-09,Image,97200,10071,5821,510,2070,0.19
SOC01385,CAMP01374,CUST01053,YouTube,2025-06-12,Story,75647,355,6255,1816,265,0.1149
SOC01386,CAMP00394,CUST00633,LinkedIn,2025-11-07,Text,68962,5456,5661,547,4972,0.2412
SOC01387,CAMP00901,CUST01674,Instagram,2026-07-27,Image,106161,12046,2207,2159,3119,0.184
SOC01388,CAMP01348,CUST01654,YouTube,2026-04-08,Image,57961,7439,4319,2550,4983,0.3328
SOC01389,CAMP00953,CUST01764,Facebook,2025-11-19,Image,66081,1664,1432,1916,364,0.0814
SOC01390,CAMP00707,CUST00835,Facebook,2026-03-02,Image,147083,5517,8771,1439,3761,0.1325
SOC01391,CAMP00976,CUST00248,YouTube,2025-03-05,Text,154833,5669,8376,2139,3875,0.1296
SOC01392,CAMP00473,CUST01135,LinkedIn,2026-03-08,Image,109100,4087,7852,2350,3065,0.1591
SOC01393,CAMP00088,CUST01777,YouTube,2026-05-31,Story,153381,3635,3548,1497,662,0.0609
SOC01394,CAMP01427,CUST01544,Facebook,2025-09-17,Reel,22837,14547,11810,1717,4261,0.5
SOC01395,CAMP01797,CUST00529,Facebook,2025-03-19,Video,173366,11249,8961,957,2588,0.137
SOC01396,CAMP01028,CUST00707,YouTube,2025-03-01,Image,42141,162,7045,629,4811,0.3001
SOC01397,CAMP01121,CUST01206,Facebook,2025-04-16,Video,84850,13247,7490,177,252,0.2495
SOC01398,CAMP01788,CUST00907,Facebook,2025-12-15,Reel,93947,4862,11027,746,4245,0.2223
SOC01399,CAMP01233,CUST01368,LinkedIn,2025-01-01,Image,78672,3780,117,1018,1618,0.083
SOC01400,CAMP00482,CUST00657,LinkedIn,2026-08-19,Reel,7335,7335,11608,410,3255,0.5
SOC01401,CAMP00813,CUST00545,Instagram,2025-08-14,Text,152603,14102,5667,2618,2322,0.1619
SOC01402,CAMP00348,CUST00179,LinkedIn,2025-10-20,Image,26049,6940,456,302,2434,0.389
SOC01403,CAMP00919,CUST01509,Facebook,2025-09-06,Video,175993,13905,4187,996,320,0.1103
SOC01404,CAMP01008,CUST01365,YouTube,2026-02-17,Text,28057,7455,462,1833,1874,0.4143
SOC01405,CAMP00626,CUST01835,X,2025-06-04,Story,126908,7513,7273,467,202,0.1218
SOC01406,CAMP01576,CUST00742,Instagram,2026-05-31,Text,173776,8744,11782,2371,2190,0.1444
SOC01407,CAMP01961,CUST01376,YouTube,2026-05-04,Reel,133422,14202,7603,2029,4471,0.2121
SOC01408,CAMP01035,CUST00110,Facebook,2026-03-29,Story,76912,11440,7197,2055,801,0.2794
SOC01409,CAMP00719,CUST01853,YouTube,2026-06-10,Text,126396,9830,745,2310,281,0.1042
SOC01410,CAMP00854,CUST01913,Instagram,2026-03-30,Reel,172445,1554,3405,2710,1313,0.0521
SOC01411,CAMP00107,CUST00838,Facebook,2025-06-25,Image,124449,3112,3249,1575,1744,0.0778
SOC01412,CAMP01290,CUST00896,Instagram,2026-02-06,Reel,73834,920,5303,2719,3825,0.1729
SOC01413,CAMP00535,CUST00361,Instagram,2025-11-06,Video,49766,6061,9788,2818,652,0.3882
SOC01414,CAMP01064,CUST00034,X,2026-02-12,Reel,141700,5019,5328,2837,3199,0.1156
SOC01415,CAMP01451,CUST00361,Instagram,2026-07-16,Video,36369,429,1918,2624,740,0.157
SOC01416,CAMP01276,CUST00721,Facebook,2025-02-15,Reel,104879,6866,1257,2308,1579,0.1145
SOC01417,CAMP01111,CUST00772,Instagram,2025-04-18,Image,30653,3329,1337,2940,1870,0.3091
SOC01418,CAMP01516,CUST01475,YouTube,2026-07-19,Reel,46557,12268,10929,1434,2568,0.5
SOC01419,CAMP00226,CUST00409,Instagram,2025-05-11,Reel,176942,6496,2704,577,832,0.06
SOC01420,CAMP01964,CUST00533,X,2025-10-18,Text,180568,196,3861,1043,1863,0.0386
SOC01421,CAMP01080,CUST01936,X,2025-08-13,Video,164373,10829,6104,787,1568,0.1173
SOC01422,CAMP00489,CUST00062,X,2026-05-10,Video,175295,9472,6592,236,1195,0.0998
SOC01423,CAMP00075,CUST01731,Instagram,2025-05-25,Story,153400,11085,9839,1545,2827,0.1649
SOC01424,CAMP01204,CUST01978,YouTube,2025-04-03,Text,149924,5056,10435,2807,531,0.1256
SOC01425,CAMP01074,CUST00610,Instagram,2025-01-22,Story,157508,14160,2593,2664,4933,0.1546
SOC01426,CAMP01204,CUST01241,Facebook,2025-07-05,Story,133126,6746,10674,856,2655,0.1572
SOC01427,CAMP00046,CUST00269,Facebook,2026-06-20,Video,154988,9210,4908,1196,4424,0.1274
SOC01428,CAMP00460,CUST00994,YouTube,2026-05-20,Text,89179,8537,2251,461,3145,0.1614
SOC01429,CAMP01335,CUST00109,Facebook,2025-02-01,Reel,143981,8634,6297,1306,3523,0.1372
SOC01430,CAMP01925,CUST01570,X,2026-08-06,Image,27493,3286,2040,254,8,0.2033
SOC01431,CAMP01188,CUST01494,Facebook,2025-08-06,Image,79904,7001,4278,310,4367,0.1997
SOC01432,CAMP01576,CUST00600,X,2025-03-21,Reel,84667,3104,1665,733,190,0.0672
SOC01433,CAMP01847,CUST00756,LinkedIn,2025-02-26,Story,116026,3534,9020,2158,1096,0.1362
SOC01434,CAMP00447,CUST01276,YouTube,2025-06-23,Story,145380,11551,2815,2562,933,0.1229
SOC01435,CAMP00803,CUST01812,YouTube,2025-07-27,Story,197708,11780,11262,2560,4345,0.1515
SOC01436,CAMP01962,CUST00069,Instagram,2026-01-15,Video,96459,12483,3842,2847,3750,0.2376
SOC01437,CAMP01440,CUST00215,Instagram,2025-03-06,Reel,162034,8989,1883,345,1547,0.0788
SOC01438,CAMP00451,CUST00582,Facebook,2025-11-01,Reel,196556,3940,8735,750,3668,0.087
SOC01439,CAMP00404,CUST00974,YouTube,2025-03-08,Text,51606,1681,5921,1594,1229,0.202
SOC01440,CAMP00506,CUST00089,X,2026-01-06,Story,126261,9448,1831,2517,2087,0.1258
SOC01441,CAMP00762,CUST01708,LinkedIn,2026-01-18,Story,25694,13190,4631,252,2467,0.5
SOC01442,CAMP00027,CUST00431,Facebook,2026-02-14,Video,33106,7751,2611,1764,4991,0.5
SOC01443,CAMP00176,CUST00991,LinkedIn,2025-09-22,Video,103535,4198,8191,432,273,0.1265
SOC01444,CAMP00226,CUST01681,Facebook,2025-09-09,Reel,16568,8948,4538,868,2528,0.5
SOC01445,CAMP01930,CUST01112,X,2025-06-12,Text,108138,2501,1194,2116,2524,0.0771
SOC01446,CAMP00159,CUST00750,YouTube,2026-07-07,Story,43761,12959,289,881,3285,0.3979
SOC01447,CAMP01677,CUST01251,YouTube,2026-07-24,Reel,137552,5790,11541,2237,1926,0.1563
SOC01448,CAMP01868,CUST00169,YouTube,2025-03-03,Reel,108602,8976,3031,1197,2676,0.1462
SOC01449,CAMP00646,CUST00691,YouTube,2026-08-02,Image,159921,10154,9825,2869,304,0.1448
SOC01450,CAMP01714,CUST01956,Facebook,2025-11-26,Story,193403,12887,5578,428,4655,0.1218
SOC01451,CAMP01339,CUST01960,Instagram,2026-01-01,Story,167132,5100,8183,637,4494,0.1102
SOC01452,CAMP01362,CUST00886,X,2026-02-07,Video,197637,7093,6684,1949,642,0.0828
SOC01453,CAMP01858,CUST01503,X,2025-05-02,Video,104594,5598,5021,2928,920,0.1383
SOC01454,CAMP00775,CUST00370,LinkedIn,2026-07-16,Image,152940,966,7615,101,275,0.0586
SOC01455,CAMP00638,CUST01993,LinkedIn,2026-07-09,Reel,188119,4634,1272,1808,3203,0.058
SOC01456,CAMP01504,CUST00716,LinkedIn,2025-09-01,Video,49200,2402,4715,2671,2750,0.2548
SOC01457,CAMP01093,CUST00745,Instagram,2025-08-07,Text,168384,11210,1461,2517,3038,0.1082
SOC01458,CAMP00967,CUST00083,X,2026-06-21,Text,198551,9696,6755,2271,3274,0.1108
SOC01459,CAMP01674,CUST00764,YouTube,2025-10-16,Story,67835,1655,6530,1506,2305,0.1768
SOC01460,CAMP01923,CUST00830,LinkedIn,2025-06-11,Text,187786,5700,10315,1030,4190,0.1131
SOC01461,CAMP00376,CUST01951,Instagram,2026-03-16,Reel,81725,347,186,1877,1086,0.0428
SOC01462,CAMP00066,CUST00726,LinkedIn,2025-01-10,Video,130697,7076,8709,1484,2449,0.1509
SOC01463,CAMP01499,CUST01787,Instagram,2026-03-19,Video,12851,3603,7990,958,1261,0.5
SOC01464,CAMP00015,CUST01835,Facebook,2026-01-28,Reel,4133,4133,6900,1244,840,0.5
SOC01465,CAMP01454,CUST01735,YouTube,2025-10-01,Reel,157779,14038,10720,425,1533,0.1693
SOC01466,CAMP00761,CUST01288,Instagram,2025-11-25,Image,50750,9374,9321,2855,1809,0.4603
SOC01467,CAMP00123,CUST01055,X,2025-11-18,Story,158052,2075,4019,489,177,0.0428
SOC01468,CAMP01683,CUST01258,Instagram,2025-05-25,Reel,97650,11015,3525,1472,3905,0.204
SOC01469,CAMP01813,CUST01934,Instagram,2026-08-03,Story,20577,7739,8786,1299,338,0.5
SOC01470,CAMP01364,CUST01896,Facebook,2025-10-26,Story,60238,575,11482,2841,1437,0.2712
SOC01471,CAMP01401,CUST00157,YouTube,2025-10-23,Video,39276,1207,3921,1481,1823,0.2147
SOC01472,CAMP00649,CUST00287,X,2025-12-30,Story,122944,13944,8279,2342,4293,0.2347
SOC01473,CAMP00955,CUST01018,X,2026-02-25,Image,21726,11217,2392,1683,3061,0.5
SOC01474,CAMP00199,CUST01057,YouTube,2025-10-07,Reel,114530,5482,8064,2327,599,0.1438
SOC01475,CAMP00017,CUST01345,X,2025-05-07,Text,163961,83,3418,1184,2715,0.0451
SOC01476,CAMP01127,CUST01294,Facebook,2025-09-03,Video,196557,10669,9426,2127,2121,0.1238
SOC01477,CAMP00640,CUST00804,X,2026-01-05,Text,137226,6859,8534,2708,1308,0.1414
SOC01478,CAMP01123,CUST00944,X,2025-05-27,Story,88010,6243,57,2029,3559,0.1351
SOC01479,CAMP01133,CUST01655,YouTube,2025-04-17,Text,103680,409,8920,1249,304,0.105
SOC01480,CAMP00063,CUST00388,Instagram,2025-03-30,Text,6868,3166,1704,1189,1782,0.5
SOC01481,CAMP01947,CUST00541,Instagram,2025-08-07,Video,179581,3671,2848,1519,4144,0.0678
SOC01482,CAMP01659,CUST00535,Instagram,2026-04-11,Image,10988,8255,6882,305,3316,0.5
SOC01483,CAMP00115,CUST00595,X,2025-09-25,Reel,195269,9332,7055,517,766,0.0905
SOC01484,CAMP01514,CUST00031,Facebook,2025-07-03,Reel,32469,1316,7297,1510,4918,0.4632
SOC01485,CAMP00328,CUST00016,Facebook,2026-02-04,Video,183886,14253,3998,788,3824,0.1243
SOC01486,CAMP00993,CUST00513,Facebook,2026-04-17,Story,50984,736,10765,2349,214,0.2759
SOC01487,CAMP00939,CUST01989,LinkedIn,2025-02-18,Reel,9418,9418,7565,1057,4383,0.5
SOC01488,CAMP00346,CUST01119,YouTube,2026-07-15,Reel,134340,4191,6391,369,163,0.0827
SOC01489,CAMP00989,CUST01638,Instagram,2025-03-01,Story,191498,14851,8858,1355,2488,0.1439
SOC01490,CAMP01064,CUST01680,Instagram,2026-03-08,Story,135870,6427,3226,1419,3010,0.1036
SOC01491,CAMP00667,CUST00540,YouTube,2025-02-01,Story,66201,8944,5130,845,1384,0.2463
SOC01492,CAMP01261,CUST01389,LinkedIn,2025-06-29,Story,168766,3698,5875,761,4761,0.0894
SOC01493,CAMP00405,CUST01230,LinkedIn,2025-08-16,Video,118272,5031,1433,1712,3938,0.1024
SOC01494,CAMP01823,CUST01890,LinkedIn,2025-04-27,Story,1958,1958,3793,1357,2452,0.5
SOC01495,CAMP01719,CUST00031,Facebook,2025-05-01,Text,39004,12653,9717,2169,2306,0.5
SOC01496,CAMP00471,CUST01988,Facebook,2025-08-05,Video,136000,441,8167,609,2326,0.0849
SOC01497,CAMP00877,CUST00760,Instagram,2026-04-04,Story,13539,10167,11001,2475,2239,0.5
SOC01498,CAMP01566,CUST00546,LinkedIn,2025-10-20,Text,112721,13026,7348,2032,1130,0.2088
SOC01499,CAMP00916,CUST01061,LinkedIn,2026-05-07,Image,61126,9704,674,403,3259,0.2297
SOC01500,CAMP01007,CUST01302,YouTube,2026-04-28,Reel,52069,6366,2281,1936,1825,0.2383
SOC01501,CAMP01552,CUST00954,X,2025-05-26,Video,104492,6336,3931,1343,3812,0.1476
SOC01502,CAMP00108,CUST01481,X,2025-09-24,Image,120159,11338,4461,1288,21,0.1424
SOC01503,CAMP01039,CUST00676,YouTube,2026-01-02,Reel,113445,13702,11775,1711,876,0.2474
SOC01504,CAMP01602,CUST00103,Instagram,2025-06-14,Text,30156,13637,8124,754,2622,0.5
SOC01505,CAMP01092,CUST01099,Instagram,2025-10-19,Image,137494,8634,10436,2778,1455,0.1695
SOC01506,CAMP01158,CUST01018,X,2025-06-27,Video,5088,5088,11331,836,4078,0.5
SOC01507,CAMP01420,CUST00808,X,2025-04-30,Image,85192,10898,7082,2737,3225,0.281
SOC01508,CAMP00098,CUST01548,LinkedIn,2025-02-13,Story,95212,7485,4754,592,3904,0.1758
SOC01509,CAMP01637,CUST01706,Facebook,2026-01-15,Story,109929,755,6208,625,3756,0.1032
SOC01510,CAMP01365,CUST00938,Facebook,2025-10-15,Video,127881,9460,8668,2899,2202,0.1816
SOC01511,CAMP01063,CUST00482,YouTube,2026-03-16,Reel,168633,12087,8863,1800,447,0.1376
SOC01512,CAMP01116,CUST00831,LinkedIn,2025-02-10,Video,110678,14596,5068,689,2186,0.2036
SOC01513,CAMP01700,CUST01464,X,2026-05-15,Image,148058,4334,1211,1405,1210,0.0551
SOC01514,CAMP00804,CUST01099,YouTube,2026-07-25,Image,158131,1232,4574,1277,3387,0.0662
SOC01515,CAMP01776,CUST01592,Facebook,2025-06-30,Reel,86278,8852,5341,2283,4782,0.2464
SOC01516,CAMP00182,CUST00216,Facebook,2026-08-04,Story,47882,8495,7600,1505,4678,0.4653
SOC01517,CAMP00507,CUST01898,Facebook,2025-04-02,Video,137104,10597,7052,200,3739,0.1575
SOC01518,CAMP01782,CUST00149,X,2025-11-12,Text,69081,7246,11525,2012,3710,0.3546
SOC01519,CAMP01470,CUST01339,X,2026-07-10,Video,29382,10115,8187,2478,4825,0.5
SOC01520,CAMP01860,CUST00022,Facebook,2025-09-14,Story,118137,12294,3869,2253,2493,0.177
SOC01521,CAMP00373,CUST00831,LinkedIn,2026-07-09,Video,53918,3430,9522,634,62,0.2531
SOC01522,CAMP01873,CUST00826,YouTube,2025-05-02,Reel,78160,1601,5331,1156,4552,0.1617
SOC01523,CAMP00585,CUST00990,X,2025-06-20,Text,95709,11783,4083,120,2808,0.1964
SOC01524,CAMP01265,CUST00921,Facebook,2026-01-19,Text,155471,9623,656,1551,4938,0.1079
SOC01525,CAMP00189,CUST00152,Facebook,2025-02-03,Text,128565,2323,9261,946,4071,0.1291
SOC01526,CAMP00127,CUST01892,Instagram,2025-05-22,Image,3466,3466,7558,2700,3584,0.5
SOC01527,CAMP00740,CUST01139,Instagram,2026-02-27,Reel,22595,8313,857,730,2007,0.5
SOC01528,CAMP01275,CUST01822,Facebook,2025-03-20,Text,154232,11419,4511,344,4518,0.1348
SOC01529,CAMP00552,CUST00317,Instagram,2025-08-06,Story,184640,8047,5028,2159,4579,0.1073
SOC01530,CAMP01669,CUST00762,LinkedIn,2025-11-28,Image,162859,1008,1444,1325,4703,0.0521
SOC01531,CAMP00411,CUST00520,YouTube,2026-03-29,Reel,36451,11625,9225,1909,2696,0.5
SOC01532,CAMP01988,CUST01940,Instagram,2025-11-08,Reel,140452,12593,7441,568,2850,0.167
SOC01533,CAMP01515,CUST00959,YouTube,2025-02-12,Video,20661,643,2658,2621,3454,0.4538
SOC01534,CAMP01124,CUST00317,X,2025-12-19,Video,110375,26,8163,138,1470,0.0888
SOC01535,CAMP00710,CUST00960,YouTube,2025-10-01,Reel,61020,1974,6792,1187,710,0.1747
SOC01536,CAMP00713,CUST00475,Instagram,2025-08-23,Text,49635,13270,1491,464,3664,0.3806
SOC01537,CAMP00182,CUST01168,Facebook,2025-07-18,Video,69388,14003,6978,2148,2148,0.3643
SOC01538,CAMP00902,CUST01039,X,2026-05-02,Image,30064,7250,7197,746,828,0.5
SOC01539,CAMP00357,CUST01548,LinkedIn,2026-01-19,Reel,187356,6371,2247,1393,4713,0.0786
SOC01540,CAMP01150,CUST00747,Facebook,2025-01-21,Story,178549,13877,10129,1690,1670,0.1533
SOC01541,CAMP00232,CUST00427,X,2026-02-27,Story,180191,3713,8972,796,3084,0.0919
SOC01542,CAMP01652,CUST01061,YouTube,2025-06-23,Story,199934,157,6502,2300,1991,0.0548
SOC01543,CAMP00074,CUST00766,LinkedIn,2026-07-20,Story,172786,12733,8597,769,1953,0.1392
SOC01544,CAMP01890,CUST00012,Facebook,2025-09-26,Story,33817,13822,9560,2822,4237,0.5
SOC01545,CAMP01980,CUST00723,LinkedIn,2025-07-27,Story,94330,12147,6077,1988,4135,0.2581
SOC01546,CAMP00449,CUST01352,LinkedIn,2025-03-15,Image,77052,8158,5913,2874,2168,0.2481
SOC01547,CAMP01638,CUST01415,Facebook,2025-03-18,Video,2883,2883,4977,201,2519,0.5
SOC01548,CAMP00500,CUST00550,X,2026-03-18,Text,46534,1013,2795,2636,3113,0.2054
SOC01549,CAMP00986,CUST01400,Instagram,2026-07-27,Reel,140884,13223,6629,2918,555,0.1656
SOC01550,CAMP01673,CUST00616,LinkedIn,2025-08-25,Image,41796,14778,1861,1545,4321,0.5
SOC01551,CAMP00426,CUST00005,YouTube,2025-12-06,Video,120074,8136,398,2659,2776,0.1163
SOC01552,CAMP00922,CUST01825,Facebook,2026-07-23,Story,140918,4229,2771,1271,680,0.0635
SOC01553,CAMP00743,CUST00016,LinkedIn,2026-07-11,Image,1555,1555,1239,1363,3381,0.5
SOC01554,CAMP00551,CUST01774,Instagram,2026-02-15,Story,187228,2778,7701,1350,3384,0.0813
SOC01555,CAMP00856,CUST00235,YouTube,2026-05-11,Reel,94639,1576,1988,1914,3079,0.0904
SOC01556,CAMP00242,CUST00813,X,2025-11-05,Video,80272,1029,3509,2895,3378,0.1347
SOC01557,CAMP01044,CUST01169,Instagram,2025-10-20,Story,3741,3741,5138,626,4217,0.5
SOC01558,CAMP00368,CUST00754,X,2025-09-19,Text,168316,7769,6566,1768,2751,0.112
SOC01559,CAMP00550,CUST00487,LinkedIn,2025-02-22,Reel,178755,1639,1934,1486,539,0.0313
SOC01560,CAMP00666,CUST01581,LinkedIn,2025-12-28,Image,175012,10144,9646,2235,4533,0.1517
SOC01561,CAMP00962,CUST00849,LinkedIn,2025-06-28,Image,116943,7989,1471,1346,2218,0.1114
SOC01562,CAMP00059,CUST01460,Facebook,2026-03-04,Video,137919,4519,1193,194,2647,0.062
SOC01563,CAMP00069,CUST00001,X,2026-02-21,Reel,166280,13468,1878,2404,1442,0.1154
SOC01564,CAMP01943,CUST00276,YouTube,2025-07-12,Text,156034,10429,1415,2921,789,0.0997
SOC01565,CAMP01952,CUST01003,Instagram,2026-03-14,Image,99164,5705,1720,2848,4612,0.1501
SOC01566,CAMP01094,CUST00800,X,2025-04-13,Story,18836,12675,8840,1561,3355,0.5
SOC01567,CAMP00180,CUST01748,LinkedIn,2025-05-30,Text,81296,14678,7325,1033,2157,0.3099
SOC01568,CAMP01647,CUST00997,LinkedIn,2026-02-12,Image,158430,6823,371,1807,2085,0.07
SOC01569,CAMP01674,CUST01721,Instagram,2026-01-17,Image,193721,9275,7063,2510,1743,0.1063
SOC01570,CAMP00881,CUST00946,LinkedIn,2026-06-07,Story,30792,14470,2491,2423,4956,0.5
SOC01571,CAMP00216,CUST01251,X,2025-03-03,Image,170970,6829,963,1677,1412,0.0636
SOC01572,CAMP01916,CUST00206,Instagram,2026-02-23,Image,145146,1617,5190,253,4067,0.0767
SOC01573,CAMP01841,CUST00726,X,2025-05-08,Text,73792,6192,9816,747,32,0.2275
