opportunity_id,lead_id,customer_id,product,opportunity_stage,opportunity_value,probability,created_date,sales_agent
OPP01417,LEAD01655,CUST00551,Analytics Suite,Won,241816.18,43,2025-08-16,Agent D
OPP01418,LEAD00082,CUST00326,CRM License,Lost,258159.44,17,2026-01-05,Agent B
OPP01419,LEAD00967,CUST01259,Support Package,Lost,189030.76,48,2026-02-27,Agent B
OPP01420,LEAD01227,CUST00292,CRM License,Lost,20653.18,46,2025-06-02,Agent A
OPP01421,LEAD01345,CUST00746,Laptop,Won,96346.82,53,2025-04-13,Agent C
OPP01422,LEAD00133,CUST00628,Cloud Subscription,Lost,264625.73,49,2025-02-24,Agent E
OPP01423,LEAD01722,CUST00442,Cloud Subscription,Prospecting,191817.39,91,2025-10-23,Agent B
OPP01424,LEAD00875,CUST00262,Support Package,Proposal,268116.35,31,2026-07-07,Agent B
OPP01425,LEAD00036,CUST01313,AI Platform,Negotiation,121513.27,44,2026-07-26,Agent D
OPP01426,LEAD00266,CUST01517,CRM License,Proposal,156370.96,75,2025-11-30,Agent A
OPP01427,LEAD01719,CUST00788,Cloud Subscription,Negotiation,260151.81,32,2025-11-13,Agent E
OPP01428,LEAD01887,CUST00563,Analytics Suite,Negotiation,230989.09,68,2025-10-27,Agent D
OPP01429,LEAD01504,CUST00316,Support Package,Prospecting,119475.33,97,2025-05-22,Agent E
OPP01430,LEAD00667,CUST01355,AI Platform,Lost,16562.78,41,2025-09-05,Agent B
OPP01431,LEAD01894,CUST01618,Support Package,Won,265298.47,28,2026-07-12,Agent E
OPP01432,LEAD00552,CUST01097,Analytics Suite,Lost,238043.49,23,2026-01-03,Agent D
OPP01433,LEAD00468,CUST00864,Cloud Subscription,Negotiation,140256.64,6,2025-05-26,Agent E
OPP01434,LEAD01530,CUST01297,Support Package,Qualification,168409.74,32,2025-02-22,Agent B
OPP01435,LEAD00645,CUST01831,Support Package,Negotiation,69250.48,86,2026-03-24,Agent B
OPP01436,LEAD01040,CUST01980,Support Package,Prospecting,129509.32,29,2026-06-23,Agent B
OPP01437,LEAD01323,CUST00387,CRM License,Lost,57326.67,96,2025-03-07,Agent D
OPP01438,LEAD00333,CUST00954,Analytics Suite,Proposal,71065.18,96,2025-08-12,Agent C
OPP01439,LEAD01852,CUST01753,CRM License,Proposal,255447.15,70,2026-05-23,Agent D
OPP01440,LEAD00333,CUST01266,AI Platform,Won,115116.99,99,2025-05-31,Agent A
OPP01441,LEAD01986,CUST01632,Laptop,Qualification,246269.76,44,2025-04-18,Agent E
OPP01442,LEAD00555,CUST01992,Laptop,Won,147430.96,96,2025-08-23,Agent A
OPP01443,LEAD00834,CUST00208,Laptop,Prospecting,30525.56,57,2025-08-23,Agent E
OPP01444,LEAD00507,CUST01225,Laptop,Won,114842.88,12,2025-10-14,Agent C
OPP01445,LEAD01079,CUST01064,AI Platform,Won,55899.3,84,2026-07-30,Agent C
OPP01446,LEAD00002,CUST00570,AI Platform,Lost,211137.16,96,2026-08-03,Agent E
OPP01447,LEAD00342,CUST01308,Cloud Subscription,Prospecting,274304.27,89,2025-12-12,Agent D
OPP01448,LEAD01039,CUST00208,Laptop,Prospecting,231291.91,45,2025-02-14,Agent B
OPP01449,LEAD01388,CUST00991,AI Platform,Prospecting,235746.91,14,2025-06-07,Agent B
OPP01450,LEAD01926,CUST00830,Laptop,Negotiation,259941.3,61,2025-04-18,Agent D
OPP01451,LEAD01675,CUST00781,CRM License,Prospecting,235232.75,88,2025-01-01,Agent D
OPP01452,LEAD01844,CUST01229,Laptop,Proposal,174886.24,85,2025-08-17,Agent D
OPP01453,LEAD01598,CUST01888,CRM License,Won,217140.12,64,2025-01-05,Agent E
OPP01454,LEAD01554,CUST01895,AI Platform,Proposal,130626.88,80,2025-12-09,Agent E
OPP01455,LEAD00692,CUST01402,AI Platform,Lost,30528.51,8,2025-06-13,Agent A
OPP01456,LEAD01811,CUST00663,Analytics Suite,Lost,214618.14,64,2026-03-08,Agent E
OPP01457,LEAD01927,CUST01932,Cloud Subscription,Negotiation,219281.68,15,2025-11-11,Agent B
OPP01458,LEAD01028,CUST01997,CRM License,Lost,74879.55,76,2026-07-21,Agent A
OPP01459,LEAD00241,CUST01693,Laptop,Lost,286643.05,9,2025-10-16,Agent E
OPP01460,LEAD00086,CUST01747,Support Package,Proposal,25228.32,62,2025-04-04,Agent D
OPP01461,LEAD00988,CUST01635,Analytics Suite,Won,223428.12,96,2026-07-04,Agent D
OPP01462,LEAD01270,CUST01521,Support Package,Negotiation,290858.73,15,2025-07-04,Agent A
OPP01463,LEAD01110,CUST01452,Support Package,Negotiation,99653.44,45,2026-04-01,Agent B
OPP01464,LEAD01793,CUST01277,AI Platform,Qualification,274614.97,8,2026-04-12,Agent C
OPP01465,LEAD01074,CUST01293,Cloud Subscription,Won,249666.51,73,2026-07-06,Agent C
OPP01466,LEAD01323,CUST00780,Analytics Suite,Negotiation,225791.74,93,2026-01-17,Agent B
OPP01467,LEAD01516,CUST01774,AI Platform,Proposal,286599.55,5,2025-11-02,Agent D
OPP01468,LEAD01790,CUST01270,Analytics Suite,Lost,199676.55,57,2025-08-18,Agent D
OPP01469,LEAD01220,CUST01227,CRM License,Prospecting,153515.39,81,2025-09-24,Agent A
OPP01470,LEAD01115,CUST01484,Cloud Subscription,Prospecting,205947.5,7,2026-04-11,Agent B
OPP01471,LEAD00155,CUST00151,Laptop,Proposal,129428.9,51,2025-12-04,Agent D
OPP01472,LEAD01285,CUST01838,AI Platform,Proposal,104217.28,17,2025-01-30,Agent C
OPP01473,LEAD00360,CUST01166,Analytics Suite,Prospecting,33851.23,93,2025-08-10,Agent E
OPP01474,LEAD00738,CUST01889,Analytics Suite,Lost,119622.49,53,2026-06-29,Agent E
OPP01475,LEAD01065,CUST00206,CRM License,Proposal,242926.57,55,2025-05-06,Agent D
OPP01476,LEAD00166,CUST00468,Analytics Suite,Qualification,284176.38,100,2025-10-09,Agent D
OPP01477,LEAD01390,CUST01899,Cloud Subscription,Proposal,292794.0,80,2026-05-14,Agent A
OPP01478,LEAD00562,CUST01386,Analytics Suite,Lost,69892.5,35,2025-06-23,Agent E
OPP01479,LEAD01029,CUST01294,Analytics Suite,Won,175715.21,65,2026-02-10,Agent A
OPP01480,LEAD00701,CUST00809,Support Package,Lost,176966.97,33,2026-04-13,Agent A
OPP01481,LEAD00712,CUST01112,Laptop,Proposal,61053.79,54,2025-07-14,Agent E
OPP01482,LEAD00788,CUST01093,Support Package,Prospecting,178672.18,82,2026-06-18,Agent C
OPP01483,LEAD00103,CUST00396,Laptop,Proposal,115201.22,96,2025-09-23,Agent E
OPP01484,LEAD00391,CUST01134,CRM License,Won,283297.87,96,2025-06-26,Agent E
OPP01485,LEAD01572,CUST01032,Laptop,Prospecting,84008.64,52,2025-05-15,Agent E
OPP01486,LEAD00244,CUST00627,Laptop,Proposal,252138.75,90,2025-06-08,Agent A
OPP01487,LEAD00995,CUST00686,CRM License,Prospecting,270088.13,90,2025-12-02,Agent B
OPP01488,LEAD00281,CUST01536,AI Platform,Won,223402.95,57,2025-05-15,Agent D
OPP01489,LEAD01078,CUST01351,Support Package,Won,72256.41,8,2025-08-02,Agent C
OPP01490,LEAD01288,CUST00940,Laptop,Prospecting,85507.03,16,2026-02-28,Agent B
OPP01491,LEAD00938,CUST01209,Laptop,Won,291624.18,68,2026-06-06,Agent D
OPP01492,LEAD01544,CUST00483,Laptop,Won,31990.43,84,2026-02-09,Agent E
OPP01493,LEAD00531,CUST00999,Cloud Subscription,Qualification,43954.91,92,2025-11-11,Agent A
OPP01494,LEAD01116,CUST01124,Laptop,Lost,293785.22,28,2026-02-19,Agent A
OPP01495,LEAD00553,CUST00506,Laptop,Proposal,235299.48,91,2025-09-03,Agent C
OPP01496,LEAD01018,CUST00339,Laptop,Proposal,226451.32,84,2025-06-11,Agent B
OPP01497,LEAD00128,CUST01052,CRM License,Lost,56460.25,51,2026-03-23,Agent E
OPP01498,LEAD00539,CUST01882,CRM License,Proposal,151792.26,40,2025-03-22,Agent A
OPP01499,LEAD01416,CUST00924,Support Package,Lost,253821.15,50,2026-06-24,Agent A
OPP01500,LEAD01557,CUST01803,AI Platform,Lost,105372.5,69,2025-09-13,Agent B
OPP01501,LEAD00544,CUST01703,AI Platform,Lost,65901.89,82,2026-05-03,Agent C
OPP01502,LEAD00517,CUST01490,Laptop,Won,13174.14,21,2025-02-28,Agent B
OPP01503,LEAD00598,CUST01789,Analytics Suite,Qualification,190537.32,37,2025-10-22,Agent C
OPP01504,LEAD00559,CUST00823,AI Platform,Qualification,95204.99,16,2025-09-09,Agent E
OPP01505,LEAD01988,CUST01519,Analytics Suite,Won,260465.0,94,2025-08-01,Agent D
OPP01506,LEAD01303,CUST00290,Laptop,Proposal,92220.25,44,2025-11-02,Agent A
OPP01507,LEAD00772,CUST00640,CRM License,Negotiation,53956.99,29,2026-01-30,Agent C
OPP01508,LEAD00924,CUST01134,Analytics Suite,Won,288529.78,24,2026-07-16,Agent B
OPP01509,LEAD01022,CUST00077,Laptop,Lost,289785.33,12,2026-05-02,Agent D
OPP01510,LEAD01106,CUST01531,Analytics Suite,Prospecting,208656.91,50,2025-05-19,Agent A
OPP01511,LEAD00773,CUST01851,AI Platform,Proposal,279231.85,79,2026-08-07,Agent A
OPP01512,LEAD01949,CUST00211,Laptop,Won,56931.74,36,2025-10-25,Agent E
OPP01513,LEAD00581,CUST01985,Support Package,Qualification,143498.85,43,2025-09-30,Agent E
OPP01514,LEAD00855,CUST00177,Support Package,Proposal,69206.08,66,2025-01-07,Agent D
OPP01515,LEAD00012,CUST00255,Laptop,Lost,148847.14,39,2026-02-03,Agent B
OPP01516,LEAD00984,CUST01525,Analytics Suite,Won,239441.62,75,2026-06-13,Agent D
OPP01517,LEAD01710,CUST01372,Analytics Suite,Prospecting,255029.08,35,2025-06-24,Agent E
OPP01518,LEAD01995,CUST01873,CRM License,Negotiation,11207.67,47,2026-06-01,Agent B
OPP01519,LEAD00947,CUST00851,Support Package,Negotiation,122955.99,99,2025-02-22,Agent E
OPP01520,LEAD00279,CUST01146,Cloud Subscription,Won,298279.92,85,2026-07-31,Agent D
OPP01521,LEAD01440,CUST00298,Analytics Suite,Prospecting,180901.34,59,2025-05-31,Agent A
OPP01522,LEAD01282,CUST01384,CRM License,Proposal,95896.82,42,2025-10-14,Agent D
OPP01523,LEAD01918,CUST01997,CRM License,Proposal,122808.34,100,2025-01-09,Agent A
OPP01524,LEAD01011,CUST01194,Cloud Subscription,Prospecting,103543.49,49,2026-06-20,Agent D
OPP01525,LEAD00006,CUST01867,Laptop,Proposal,139803.54,37,2025-10-31,Agent D
OPP01526,LEAD01802,CUST00788,Analytics Suite,Lost,138901.12,62,2026-08-02,Agent D
OPP01527,LEAD01351,CUST01966,Analytics Suite,Lost,156990.36,44,2025-08-11,Agent C
OPP01528,LEAD01601,CUST01074,Cloud Subscription,Prospecting,144706.74,90,2025-02-05,Agent C
OPP01529,LEAD00238,CUST00288,Support Package,Qualification,159672.97,25,2026-02-09,Agent A
OPP01530,LEAD00915,CUST00726,CRM License,Qualification,18116.8,9,2025-04-08,Agent D
OPP01531,LEAD00916,CUST00984,Cloud Subscription,Qualification,25783.8,46,2026-01-02,Agent B
OPP01532,LEAD00536,CUST00135,AI Platform,Lost,117631.75,96,2025-01-21,Agent B
OPP01533,LEAD01694,CUST01792,Support Package,Proposal,266633.05,10,2025-04-11,Agent E
OPP01534,LEAD00377,CUST00479,Support Package,Prospecting,239341.37,82,2026-01-16,Agent C
OPP01535,LEAD00143,CUST01351,Analytics Suite,Won,41944.56,5,2026-02-06,Agent D
OPP01536,LEAD00469,CUST01840,Support Package,Prospecting,153500.98,58,2025-04-01,Agent D
OPP01537,LEAD01980,CUST00870,Support Package,Lost,185330.31,48,2025-04-22,Agent B
OPP01538,LEAD00227,CUST01219,Support Package,Lost,149544.88,20,2026-05-27,Agent B
OPP01539,LEAD01162,CUST01034,AI Platform,Won,212294.32,76,2025-01-04,Agent A
OPP01540,LEAD00367,CUST01529,Laptop,Qualification,299206.32,21,2025-05-18,Agent E
OPP01541,LEAD00790,CUST00078,Support Package,Lost,37977.5,46,2026-08-02,Agent D
OPP01542,LEAD01104,CUST00720,Analytics Suite,Proposal,159504.87,58,2025-11-23,Agent A
OPP01543,LEAD00040,CUST01224,Support Package,Qualification,158587.72,54,2025-01-17,Agent A
OPP01544,LEAD00483,CUST00183,Support Package,Qualification,173089.85,8,2026-06-16,Agent C
OPP01545,LEAD01174,CUST01720,CRM License,Prospecting,58420.56,47,2025-07-23,Agent A
OPP01546,LEAD00030,CUST01265,Cloud Subscription,Qualification,195123.76,67,2026-03-03,Agent A
OPP01547,LEAD00990,CUST00006,Support Package,Lost,22858.87,55,2026-01-15,Agent B
OPP01548,LEAD01208,CUST00025,AI Platform,Negotiation,224925.81,75,2025-08-07,Agent E
OPP01549,LEAD00431,CUST00320,CRM License,Won,202316.26,79,2025-08-09,Agent B
OPP01550,LEAD00325,CUST01328,Cloud Subscription,Prospecting,105822.86,22,2025-11-24,Agent D
OPP01551,LEAD00981,CUST01036,Laptop,Lost,296806.91,82,2025-08-16,Agent D
OPP01552,LEAD01438,CUST00965,Cloud Subscription,Negotiation,250345.73,90,2025-04-14,Agent D
OPP01553,LEAD00026,CUST01122,Support Package,Won,166465.33,85,2026-03-07,Agent B
OPP01554,LEAD00676,CUST00990,Laptop,Proposal,297248.02,86,2026-02-06,Agent E
OPP01555,LEAD01999,CUST00687,Laptop,Negotiation,250726.29,25,2025-12-25,Agent D
OPP01556,LEAD00672,CUST00015,Cloud Subscription,Qualification,50013.41,67,2026-03-19,Agent D
OPP01557,LEAD00665,CUST00056,Support Package,Won,181407.58,48,2025-11-05,Agent A
OPP01558,LEAD01476,CUST01379,Laptop,Won,178448.71,99,2026-07-08,Agent A
OPP01559,LEAD00961,CUST01488,CRM License,Prospecting,199354.1,84,2026-06-13,Agent A
OPP01560,LEAD00783,CUST00480,Support Package,Qualification,282819.41,20,2026-08-08,Agent D
OPP01561,LEAD01570,CUST00486,AI Platform,Prospecting,152689.25,95,2025-03-06,Agent B
OPP01562,LEAD00062,CUST00816,Cloud Subscription,Won,32440.62,71,2025-03-02,Agent B
OPP01563,LEAD01426,CUST01290,CRM License,Proposal,149006.09,57,2025-10-07,Agent C
OPP01564,LEAD00762,CUST01187,Laptop,Qualification,238460.37,47,2026-02-17,Agent C
OPP01565,LEAD01778,CUST01119,AI Platform,Prospecting,113996.54,52,2025-05-23,Agent E
OPP01566,LEAD01450,CUST00074,Analytics Suite,Negotiation,17860.42,79,2025-03-10,Agent A
OPP01567,LEAD01883,CUST00862,Support Package,Qualification,97940.53,78,2025-01-22,Agent A
OPP01568,LEAD00258,CUST01506,Analytics Suite,Lost,207823.48,57,2025-11-27,Agent A
OPP01569,LEAD00379,CUST01181,AI Platform,Prospecting,34942.73,100,2026-08-07,Agent B
OPP01570,LEAD01807,CUST01614,Cloud Subscription,Lost,119029.79,27,2025-10-04,Agent D
OPP01571,LEAD00781,CUST01391,Cloud Subscription,Lost,48607.94,45,2026-03-14,Agent A
OPP01572,LEAD01632,CUST01800,Analytics Suite,Negotiation,148019.29,62,2025-01-31,Agent B
OPP01573,LEAD01374,CUST01145,Analytics Suite,Prospecting,51038.91,20,2025-05-09,Agent B
OPP01574,LEAD01000,CUST01139,Support Package,Prospecting,41620.72,52,2026-02-10,Agent C
OPP01575,LEAD00091,CUST01116,CRM License,Lost,212361.65,85,2025-08-28,Agent D
OPP01576,LEAD00148,CUST00530,Support Package,Negotiation,55820.46,69,2025-01-16,Agent D
OPP01577,LEAD01434,CUST00873,Laptop,Proposal,54890.78,73,2025-05-15,Agent B
OPP01578,LEAD00195,CUST00338,CRM License,Lost,181830.56,20,2026-04-18,Agent A
OPP01579,LEAD00010,CUST00861,AI Platform,Prospecting,22642.21,18,2026-02-13,Agent E
OPP01580,LEAD00440,CUST00300,AI Platform,Prospecting,19567.86,47,2026-04-28,Agent A
OPP01581,LEAD01829,CUST00982,Cloud Subscription,Proposal,135119.42,36,2025-07-28,Agent B
OPP01582,LEAD01254,CUST01909,Laptop,Won,115877.69,5,2026-07-08,Agent B
OPP01583,LEAD01437,CUST00905,Analytics Suite,Lost,167939.63,58,2026-07-03,Agent B
OPP01584,LEAD01305,CUST01478,Analytics Suite,Qualification,298110.54,77,2025-08-08,Agent B
OPP01585,LEAD01131,CUST00879,Cloud Subscription,Won,136064.88,75,2025-05-04,Agent C
OPP01586,LEAD00513,CUST01812,Analytics Suite,Lost,177056.93,14,2026-07-28,Agent C
OPP01587,LEAD00858,CUST00421,Laptop,Won,276580.65,79,2025-07-28,Agent C
OPP01588,LEAD01090,CUST01669,Analytics Suite,Prospecting,150121.94,41,2025-10-23,Agent B
OPP01589,LEAD01977,CUST01450,Cloud Subscription,Proposal,236524.95,19,2026-07-10,Agent B
OPP01590,LEAD01799,CUST01778,Laptop,Proposal,169109.24,50,2025-06-10,Agent D
OPP01591,LEAD01474,CUST00266,Support Package,Proposal,194790.1,25,2026-06-12,Agent C
OPP01592,LEAD01627,CUST01790,Laptop,Won,280425.71,69,2025-04-06,Agent E
OPP01593,LEAD01615,CUST01818,CRM License,Qualification,10204.09,76,2025-06-24,Agent D
OPP01594,LEAD01336,CUST00592,AI Platform,Prospecting,271272.57,74,2025-08-20,Agent D
OPP01595,LEAD01651,CUST01250,Support Package,Negotiation,154330.69,16,2025-10-15,Agent B
OPP01596,LEAD00147,CUST01174,CRM License,Lost,185961.67,38,2025-05-25,Agent C
OPP01597,LEAD00044,CUST00098,Cloud Subscription,Won,140516.81,52,2026-06-11,Agent B
OPP01598,LEAD00889,CUST01051,AI Platform,Negotiation,85666.4,99,2026-02-01,Agent D
OPP01599,LEAD00110,CUST01318,Support Package,Prospecting,29142.09,57,2026-02-04,Agent B
OPP01600,LEAD00679,CUST00411,Cloud Subscription,Prospecting,284086.46,67,2026-03-13,Agent B
OPP01601,LEAD00397,CUST00724,Cloud Subscription,Qualification,190924.1,37,2026-01-15,Agent B
OPP01602,LEAD01916,CUST01171,Cloud Subscription,Proposal,263306.51,33,2026-01-19,Agent A
OPP01603,LEAD01311,CUST01860,CRM License,Negotiation,94334.4,81,2026-01-29,Agent B
OPP01604,LEAD00084,CUST00122,Analytics Suite,Negotiation,90619.7,85,2026-03-06,Agent D
OPP01605,LEAD01248,CUST01873,CRM License,Negotiation,107377.49,10,2026-07-03,Agent D
OPP01606,LEAD01465,CUST01633,Analytics Suite,Lost,77001.09,56,2025-04-28,Agent C
OPP01607,LEAD00651,CUST01692,Laptop,Prospecting,154411.51,79,2025-11-05,Agent C
OPP01608,LEAD01766,CUST00096,Analytics Suite,Won,281510.05,20,2025-04-20,Agent B
OPP01609,LEAD01946,CUST01136,Laptop,Won,264058.17,67,2025-04-19,Agent E
OPP01610,LEAD01962,CUST00738,Analytics Suite,Qualification,153579.13,50,2026-07-21,Agent A
OPP01611,LEAD00187,CUST01839,CRM License,Qualification,111141.12,53,2025-10-09,Agent C
OPP01612,LEAD00899,CUST01482,CRM License,Qualification,187389.46,62,2026-03-11,Agent C
OPP01613,LEAD01554,CUST01300,Analytics Suite,Prospecting,187554.86,88,2025-01-19,Agent B
OPP01614,LEAD00886,CUST00056,AI Platform,Prospecting,208291.59,13,2025-10-21,Agent A
OPP01615,LEAD00962,CUST01751,Analytics Suite,Negotiation,165324.01,24,2025-04-18,Agent A
OPP01616,LEAD00657,CUST00980,Support Package,Won,17759.03,38,2025-07-06,Agent A
OPP01617,LEAD00838,CUST00321,Support Package,Won,32053.49,81,2025-04-23,Agent C
OPP01618,LEAD01390,CUST01749,CRM License,Won,292394.75,61,2026-02-02,Agent B
OPP01619,LEAD00052,CUST01809,Laptop,Qualification,226408.24,23,2025-03-20,Agent D
OPP01620,LEAD01599,CUST00994,Cloud Subscription,Negotiation,284991.6,7,2025-09-26,Agent D
OPP01621,LEAD01456,CUST01324,Laptop,Negotiation,108462.42,100,2025-07-02,Agent A
OPP01622,LEAD00278,CUST01221,Analytics Suite,Won,165135.33,18,2026-07-28,Agent E
OPP01623,LEAD01544,CUST00607,Analytics Suite,Lost,103366.06,8,2026-04-15,Agent B
OPP01624,LEAD01043,CUST01497,CRM License,Proposal,273591.16,44,2025-07-29,Agent A
OPP01625,LEAD00638,CUST01996,Support Package,Qualification,93442.68,58,2025-06-24,Agent D
OPP01626,LEAD00911,CUST01869,Analytics Suite,Won,211205.28,29,2026-03-04,Agent C
OPP01627,LEAD01034,CUST01374,Laptop,Prospecting,60766.12,21,2026-01-12,Agent D
OPP01628,LEAD00422,CUST00721,Laptop,Won,40522.92,13,2025-11-27,Agent A
OPP01629,LEAD01213,CUST01817,CRM License,Qualification,55134.02,44,2025-02-13,Agent E
OPP01630,LEAD01259,CUST01855,AI Platform,Prospecting,163542.03,96,2025-02-16,Agent B
OPP01631,LEAD00736,CUST00012,Analytics Suite,Lost,254916.9,19,2026-01-15,Agent E
OPP01632,LEAD00922,CUST00677,Laptop,Negotiation,299791.12,59,2025-10-07,Agent D
OPP01633,LEAD01232,CUST01105,CRM License,Qualification,190578.08,23,2026-05-10,Agent D
OPP01634,LEAD01008,CUST01156,Support Package,Negotiation,164745.02,69,2025-01-18,Agent D
OPP01635,LEAD00869,CUST01426,Support Package,Qualification,238195.95,10,2025-04-21,Agent B
OPP01636,LEAD01913,CUST01028,AI Platform,Prospecting,28485.82,24,2026-04-16,Agent A
OPP01637,LEAD01757,CUST00028,Laptop,Proposal,244725.2,5,2026-08-07,Agent E
OPP01638,LEAD00760,CUST00332,AI Platform,Won,229930.07,67,2026-03-14,Agent B
OPP01639,LEAD01438,CUST01526,Analytics Suite,Negotiation,163567.04,74,2025-01-08,Agent B
OPP01640,LEAD01621,CUST01387,Support Package,Prospecting,16666.22,21,2025-01-31,Agent D
OPP01641,LEAD00221,CUST01303,Laptop,Proposal,68637.12,48,2026-06-08,Agent C
OPP01642,LEAD01184,CUST00882,Analytics Suite,Negotiation,117216.65,33,2025-10-25,Agent A
OPP01643,LEAD01600,CUST00550,Cloud Subscription,Prospecting,282954.45,9,2025-10-24,Agent D
OPP01644,LEAD00115,CUST00617,AI Platform,Qualification,195161.76,8,2026-07-28,Agent A
OPP01645,LEAD00676,CUST01378,AI Platform,Negotiation,157926.86,95,2025-05-28,Agent B
OPP01646,LEAD01596,CUST01009,Support Package,Qualification,151643.66,67,2025-06-19,Agent A
OPP01647,LEAD01872,CUST00262,Analytics Suite,Negotiation,236192.96,68,2026-02-13,Agent B
OPP01648,LEAD01985,CUST00799,CRM License,Proposal,103852.77,33,2026-06-23,Agent C
OPP01649,LEAD01207,CUST01649,AI Platform,Qualification,37412.19,30,2025-08-07,Agent D
OPP01650,LEAD00086,CUST01199,AI Platform,Won,206342.56,81,2025-04-01,Agent A
OPP01651,LEAD00056,CUST01733,Analytics Suite,Lost,105414.64,47,2025-02-03,Agent C
OPP01652,LEAD01623,CUST01018,CRM License,Qualification,104421.92,14,2025-01-04,Agent D
OPP01653,LEAD01469,CUST00971,Cloud Subscription,Negotiation,141867.42,51,2025-08-12,Agent E
OPP01654,LEAD00388,CUST01899,Analytics Suite,Won,80392.87,55,2025-11-13,Agent C
OPP01655,LEAD00262,CUST01015,AI Platform,Won,277293.73,59,2025-10-19,Agent B
OPP01656,LEAD00292,CUST00271,Analytics Suite,Won,255621.42,56,2025-05-23,Agent A
OPP01657,LEAD01755,CUST00805,Laptop,Qualification,297415.62,87,2026-02-08,Agent C
OPP01658,LEAD01530,CUST01296,Laptop,Proposal,289719.15,28,2026-06-09,Agent A
OPP01659,LEAD01897,CUST00691,Laptop,Won,101192.05,61,2025-05-19,Agent C
OPP01660,LEAD00228,CUST00821,Analytics Suite,Negotiation,120373.41,90,2026-02-06,Agent E
OPP01661,LEAD01391,CUST01746,Cloud Subscription,Qualification,212494.82,98,2025-11-21,Agent B
OPP01662,LEAD01848,CUST00871,Support Package,Won,14595.31,97,2026-02-14,Agent D
OPP01663,LEAD01066,CUST00610,AI Platform,Negotiation,298227.78,74,2025-01-09,Agent A
OPP01664,LEAD01549,CUST00216,AI Platform,Prospecting,13144.49,15,2026-02-06,Agent A
OPP01665,LEAD01205,CUST00806,Laptop,Proposal,164130.92,99,2026-03-22,Agent C
OPP01666,LEAD00015,CUST01534,Analytics Suite,Prospecting,203923.09,8,2026-02-09,Agent B
OPP01667,LEAD00858,CUST00600,Cloud Subscription,Proposal,275102.43,57,2026-05-16,Agent E
OPP01668,LEAD00523,CUST00942,Laptop,Won,196799.53,47,2026-08-11,Agent D
OPP01669,LEAD00168,CUST01314,Analytics Suite,Won,183120.95,70,2026-02-04,Agent A
OPP01670,LEAD01192,CUST01856,CRM License,Won,97104.2,80,2025-09-23,Agent A
OPP01671,LEAD01858,CUST01629,Cloud Subscription,Lost,181367.2,75,2026-05-13,Agent C
OPP01672,LEAD00108,CUST00573,Cloud Subscription,Proposal,227413.44,26,2026-02-19,Agent B
OPP01673,LEAD00659,CUST00329,Laptop,Proposal,159521.59,77,2025-11-29,Agent E
OPP01674,LEAD01340,CUST01342,AI Platform,Proposal,236094.24,77,2025-12-11,Agent D
OPP01675,LEAD00626,CUST00510,CRM License,Prospecting,30187.78,7,2025-07-29,Agent E
OPP01676,LEAD00234,CUST00785,Analytics Suite,Won,107259.46,66,2026-01-01,Agent A
OPP01677,LEAD00383,CUST00209,AI Platform,Prospecting,288346.04,17,2025-10-06,Agent A
OPP01678,LEAD00050,CUST01549,Laptop,Lost,103798.88,58,2025-03-20,Agent B
OPP01679,LEAD01985,CUST00321,AI Platform,Prospecting,190338.04,26,2025-09-20,Agent B
OPP01680,LEAD00983,CUST00762,CRM License,Won,160766.58,39,2026-07-21,Agent A
OPP01681,LEAD01886,CUST00814,Analytics Suite,Won,281620.96,31,2025-07-18,Agent B
OPP01682,LEAD01372,CUST00086,Cloud Subscription,Won,57203.84,87,2026-02-08,Agent D
OPP01683,LEAD00699,CUST01552,Laptop,Lost,96822.55,91,2025-09-05,Agent A
OPP01684,LEAD01885,CUST01238,AI Platform,Prospecting,260089.42,81,2025-06-20,Agent A
OPP01685,LEAD00521,CUST01084,Analytics Suite,Proposal,203198.74,74,2025-08-18,Agent C
OPP01686,LEAD00362,CUST00356,Analytics Suite,Won,167484.31,39,2026-07-26,Agent A
OPP01687,LEAD01611,CUST00107,Support Package,Qualification,124521.11,18,2025-03-08,Agent A
OPP01688,LEAD01107,CUST00112,Cloud Subscription,Qualification,129281.48,59,2026-02-03,Agent A
OPP01689,LEAD00846,CUST01251,Support Package,Negotiation,281127.58,45,2026-05-11,Agent A
OPP01690,LEAD01177,CUST01496,Cloud Subscription,Negotiation,204611.93,32,2025-04-21,Agent C
OPP01691,LEAD01936,CUST01591,Cloud Subscription,Negotiation,279438.53,28,2026-03-27,Agent C
OPP01692,LEAD00561,CUST01601,AI Platform,Won,291933.97,20,2026-01-15,Agent E
OPP01693,LEAD01803,CUST00787,Support Package,Proposal,168632.32,84,2025-07-21,Agent A
OPP01694,LEAD01822,CUST00003,AI Platform,Qualification,186867.79,35,2025-04-16,Agent D
OPP01695,LEAD01519,CUST00491,Cloud Subscription,Qualification,200345.83,93,2026-07-18,Agent A
OPP01696,LEAD00315,CUST01575,Support Package,Prospecting,253359.01,69,2025-04-28,Agent B
OPP01697,LEAD00180,CUST01528,Analytics Suite,Prospecting,201130.8,20,2026-07-20,Agent D
OPP01698,LEAD00241,CUST01016,Laptop,Negotiation,43247.75,11,2026-01-22,Agent E
OPP01699,LEAD01405,CUST00048,AI Platform,Lost,283304.73,44,2026-05-26,Agent C
OPP01700,LEAD00800,CUST01554,CRM License,Qualification,201670.96,12,2025-06-26,Agent C
